;;;Gabriel;;;2;2,4%;;;;
;;;Gilberto;;;1;1,2%;;;;
;;;graciela;;;1;1,2%;;;;
;;;greiciele;;;1;1,2%;;;;
;;;guilherme;;;1;1,2%;;;;
;;;Gustavo;;;3;3,6%;;█;;
;;;ismael;;;1;1,2%;;;;
;;;joao;;;1;1,2%;;;;
;;;João;;;1;1,2%;;;;
;;;jonas;;;2;2,4%;;;;
;;;jonatas;;;1;1,2%;;;;
;;;juliano;;;1;1,2%;;;;
;;;klysmann;;;1;1,2%;;;;
;;;laudio;;;1;1,2%;;;;
;;;luana;;;1;1,2%;;;;
;;;lucas;;;2;2,4%;;;;
;;;Luciano;;;1;1,2%;;;;
;;;luiz;;;1;1,2%;;;;
;Motorista:  Bitelo, Maicon Uilian;;;;;;;;;;
;;;maichele;;;1;1,2%;;;;
;;;Marcelo;;;3;3,6%;;█;;
;;;marcus;;;1;1,2%;;;;
;;;n;;;1;1,2%;;;;
;;;Nelson;;;1;1,2%;;;;
;;;osmar;;;1;1,2%;;;;
;;;Paulo;;;2;2,4%;;;;
;;;pedro;;;2;2,4%;;;;
;;;Peterson;;;2;2,4%;;;;
;;;r;;;1;1,2%;;;;
;;;Rafael;;;1;1,2%;;;;
;;;Raimundo;;;2;2,4%;;;;
;;;Ricardo;;;1;1,2%;;;;
;;;roberto;;;1;1,2%;;;;
;;;Rodrigo;;;1;1,2%;;;;
;;;ruan;;;1;1,2%;;;;
;;;satet;;;1;1,2%;;;;
;;;selmar;;;1;1,2%;;;;
;;;sidnei;;;3;3,6%;;█;;
;;;Thiago;;;1;1,2%;;;;
;;;Vinícius;;;3;3,6%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;7;8,3%;;██;;
;;;abner;;;2;2,4%;;;;
;;;Alexandre;;;2;2,4%;;;;
;;;Anderson;;;2;2,4%;;;;
;;;andrei;;;1;1,2%;;;;
;;;biliandro;;;2;2,4%;;;;
;;;bruna;;;1;1,2%;;;;
;;;Camila;;;1;1,2%;;;;
;;;Carlos;;;1;1,2%;;;;
;;;Cassiano;;;1;1,2%;;;;
;;;cesar;;;1;1,2%;;;;
;;;clovis;;;1;1,2%;;;;
;;;cristian;;;1;1,2%;;;;
;;;cristiano;;;1;1,2%;;;;
;;;daniel;;;1;1,2%;;;;
;;;danise;;;1;1,2%;;;;
;;;diego;;;1;1,2%;;;;
;;;eduardo;;;1;1,2%;;;;
;;;eloi;;;1;1,2%;;;;
;;;Francisco;;;1;1,2%;;;;
;;;Gabriel;;;2;2,4%;;;;
;;;gilberto;;;1;1,2%;;;;
;;;graciela;;;1;1,2%;;;;
;;;greiciele;;;1;1,2%;;;;
;;;guilherme;;;1;1,2%;;;;
;;;Gustavo;;;3;3,6%;;█;;
;;;ismael;;;1;1,2%;;;;
;;;joao;;;2;2,4%;;;;
;;;jonas;;;2;2,4%;;;;
;;;jonatas;;;1;1,2%;;;;
;;;juliano;;;1;1,2%;;;;
;;;klysmann;;;1;1,2%;;;;
;;;laudio;;;1;1,2%;;;;
;;;luana;;;1;1,2%;;;;
;;;lucas;;;2;2,4%;;;;
;;;Luciano;;;1;1,2%;;;;
;;;luiz;;;1;1,2%;;;;
;Motorista:  Bitelo, Maicon Uilian;;;;;;;;;;
;;;maichale;;;1;1,2%;;;;
;;;Marcelo;;;3;3,6%;;█;;
;;;marcus;;;1;1,2%;;;;
;;;n;;;1;1,2%;;;;
;;;nelson;;;1;1,2%;;;;
;;;osmar;;;1;1,2%;;;;
;;;paulo;;;2;2,4%;;;;
;;;Pedro;;;2;2,4%;;;;
;;;peterson;;;2;2,4%;;;;
;;;r;;;1;1,2%;;;;
;;;rafael;;;1;1,2%;;;;
;;;Raimundo;;;2;2,4%;;;;
;;;Ricardo;;;1;1,2%;;;;
;;;roberto;;;1;1,2%;;;;
;;;Rodrigo;;;1;1,2%;;;;
;;;ruan;;;1;1,2%;;;;
;;;satet;;;1;1,2%;;;;
;;;selmar;;;1;1,2%;;;;
;;;sidnei;;;2;2,4%;;;;
;;;Sidney;;;1;1,2%;;;;
;;;Thiago;;;1;1,2%;;;;
;;;Vinícios;;;1;1,2%;;;;
;;;Vinícius;;;2;2,4%;;;;
;;;;;;;;;;;
;Motorista:  da Rocha, Caroline;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;99;96,1%;;███████████████████;;
;;;True;;;4;3,9%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;3;2,9%;;█;;
;;;argonio;;;1;1,0%;;;;
;;;bao;;;1;1,0%;;;;
;;;nao;;;66;64,1%;;█████████████;;
;;;nao a;;;9;8,7%;;██;;
;;;nao ha;;;16;15,5%;;███;;
;;;nao hab;;;6;5,8%;;█;;
;;;naon;;;1;1,0%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;101;98,1%;;████████████████████;;
;;;10,00;;;1;1,0%;;;;
;;;8,00;;;1;1,0%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;2;1,9%;;;;
;;;bao;;;5;4,9%;;█;;
;;;fagner goncalves;;;1;1,0%;;;;
;;;nak;;;1;1,0%;;;;
;;;nao;;;63;61,2%;;████████████;;
;;;nao a;;;8;7,8%;;██;;
;;;não a;;;1;1,0%;;;;
;;;nao ha;;;21;20,4%;;████;;
;;;nao hab;;;1;1,0%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;2;2,7%;;█;;
;;;200679;;;1;1,4%;;;;
;;;bao;;;2;2,7%;;█;;
;;;na9;;;1;1,4%;;;;
;;;nao;;;65;87,8%;;██████████████████;;
;;;nao a;;;3;4,1%;;█;;
;;;;;;;;;;;
;Motorista:  da Silva, Alexandro;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;32;94,1%;;███████████████████;;
;;;True;;;2;5,9%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;.N;;;1;2,9%;;█;;
;;;0;;;7;20,6%;;████;;
;;;mao;;;1;2,9%;;█;;
;;;N;;;10;29,4%;;██████;;
;;;nada;;;1;2,9%;;█;;
;;;Nao;;;2;5,9%;;█;;
;;;não;;;6;17,6%;;████;;
;;;nenhum;;;5;14,7%;;███;;
;;;Oxigênio e Ar comprimido;;;1;2,9%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;33;97,1%;;███████████████████;;
;;;14,00;;;1;2,9%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;2;5,9%;;█;;
;;;Anderson;;;1;2,9%;;█;;
;;;Antônio;;;1;2,9%;;█;;
;;;Aurélio;;;1;2,9%;;█;;
;;;Daniel;;;1;2,9%;;█;;
;;;Diego;;;1;2,9%;;█;;
;;;Douglas;;;1;2,9%;;█;;
;;;Ernesto;;;1;2,9%;;█;;
;;;Fabio;;;1;2,9%;;█;;
;;;Flausidio;;;1;2,9%;;█;;
;;;Gilian;;;1;2,9%;;█;;
;;;Jean;;;1;2,9%;;█;;
;;;Joel;;;1;2,9%;;█;;
;;;Jonas;;;1;2,9%;;█;;
;;;José;;;1;2,9%;;█;;
;;;Leonardo;;;1;2,9%;;█;;
;;;Luiz;;;1;2,9%;;█;;
;;;Marcos;;;1;2,9%;;█;;
;;;Mariana;;;1;2,9%;;█;;
;;;Marina;;;1;2,9%;;█;;
;;;Maxswel;;;1;2,9%;;█;;
;;;Michel;;;1;2,9%;;█;;
;;;Mikael;;;1;2,9%;;█;;
;;;nao;;;1;2,9%;;█;;
;;;não;;;2;5,9%;;█;;
;;;neliton;;;1;2,9%;;█;;
;;;Nilton;;;1;2,9%;;█;;
;;;Paulo;;;1;2,9%;;█;;
;;;Rogerio;;;1;2,9%;;█;;
;;;Sandro;;;1;2,9%;;█;;
;;;Sávio;;;1;2,9%;;█;;
;;;Talice;;;1;2,9%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;15;46,9%;;█████████;;
;;;Antônio;;;1;3,1%;;█;;
;;;Ernesto;;;1;3,1%;;█;;
;Motorista:  da Silva, Alexandro;;;;;;;;;;
;;;Fabio;;;1;3,1%;;█;;
;;;Gilian Amaral;;;1;3,1%;;█;;
;;;Joel;;;1;3,1%;;█;;
;;;Leonardo;;;1;3,1%;;█;;
;;;Marina;;;1;3,1%;;█;;
;;;Maxswel;;;1;3,1%;;█;;
;;;n;;;2;6,3%;;█;;
;;;nao;;;2;6,3%;;█;;
;;;Não;;;3;9,4%;;██;;
;;;O;;;1;3,1%;;█;;
;;;waldson;;;1;3,1%;;█;;
;;;;;;;;;;;
;Motorista:  Da Silva, Carlos;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;134;99,3%;;████████████████████;;
;;;True;;;1;0,7%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;5;3,7%;;█;;
;;;não;;;129;95,6%;;███████████████████;;
;;;solda ferro;;;1;0,7%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;134;99,3%;;████████████████████;;
;;;2,00;;;1;0,7%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;3;2,2%;;;;
;;;não;;;131;97,0%;;███████████████████;;
;;;Rangel;;;1;0,7%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;3;3,0%;;█;;
;;;31986233681;;;1;1,0%;;;;
;;;não;;;95;95,0%;;███████████████████;;
;;;nt;;;1;1,0%;;;;
;;;;;;;;;;;
;Motorista:  da Silva, Carlos Rihan;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;217;97,3%;;███████████████████;;
;;;True;;;6;2,7%;;█;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;13;5,8%;;█;;
;;;mistura;;;2;0,9%;;;;
;;;n;;;4;1,8%;;;;
;;;nao;;;25;11,2%;;██;;
;;;não;;;115;51,6%;;██████████;;
;;;nenhum;;;59;26,5%;;█████;;
;;;s.f.20;;;2;0,9%;;;;
;;;sf.20;;;1;0,4%;;;;
;;;zero;;;2;0,9%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;218;97,8%;;████████████████████;;
;;;10,00;;;2;0,9%;;;;
;;;5,00;;;2;0,9%;;;;
;;;9,00;;;1;0,4%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;7;3,1%;;█;;
;;;adriana;;;1;0,4%;;;;
;;;Alex;;;1;0,4%;;;;
;;;Alexandre;;;2;0,9%;;;;
;;;biliandro;;;1;0,4%;;;;
;;;billandro;;;2;0,9%;;;;
;;;carlos;;;2;0,9%;;;;
;;;clesio;;;1;0,4%;;;;
;;;daniel;;;2;0,9%;;;;
;;;diego;;;1;0,4%;;;;
;;;eloi;;;1;0,4%;;;;
;;;fabio;;;1;0,4%;;;;
;;;fernanda;;;2;0,9%;;;;
;;;flavio;;;1;0,4%;;;;
;;;franciele;;;1;0,4%;;;;
;;;gabriel;;;2;0,9%;;;;
;;;geovani;;;1;0,4%;;;;
;;;gireto;;;1;0,4%;;;;
;;;Graciela;;;2;0,9%;;;;
;;;gustavo;;;2;0,9%;;;;
;;;ismael;;;1;0,4%;;;;
;;;jayson;;;1;0,4%;;;;
;;;joao;;;2;0,9%;;;;
;;;João;;;1;0,4%;;;;
;;;jocely;;;1;0,4%;;;;
;;;jose;;;1;0,4%;;;;
;;;julia;;;1;0,4%;;;;
;;;juliana;;;2;0,9%;;;;
;;;Juliano;;;2;0,9%;;;;
;;;klysmann;;;1;0,4%;;;;
;;;laudio;;;1;0,4%;;;;
;;;Luciano;;;1;0,4%;;;;
;;;luiz;;;2;0,9%;;;;
;;;marcelo;;;3;1,3%;;;;
;;;marcio;;;1;0,4%;;;;
;;;Michel;;;1;0,4%;;;;
;Motorista:  da Silva, Carlos Rihan;;;;;;;;;;
;;;n;;;4;1,8%;;;;
;;;nao;;;27;12,1%;;██;;
;;;não;;;111;49,8%;;██████████;;
;;;nelson;;;1;0,4%;;;;
;;;nenhum;;;1;0,4%;;;;
;;;oberdan;;;1;0,4%;;;;
;;;paulo;;;1;0,4%;;;;
;;;peterson;;;1;0,4%;;;;
;;;Rafael;;;1;0,4%;;;;
;;;raimundo;;;1;0,4%;;;;
;;;rangel;;;1;0,4%;;;;
;;;roberto;;;2;0,9%;;;;
;;;rodrigo;;;2;0,9%;;;;
;;;rogerio;;;1;0,4%;;;;
;;;Rogério;;;2;0,9%;;;;
;;;sellenna;;;1;0,4%;;;;
;;;selmar;;;1;0,4%;;;;
;;;tomas;;;1;0,4%;;;;
;;;Vinícius;;;6;2,7%;;█;;
;;;Vinícius 51991902855;;;1;0,4%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;51991902855;;;1;0,6%;;;;
;;;54996173609;;;1;0,6%;;;;
;;;adriana;;;1;0,6%;;;;
;;;alex;;;1;0,6%;;;;
;;;Alexandre;;;1;0,6%;;;;
;;;biliandro;;;1;0,6%;;;;
;;;billandro;;;2;1,2%;;;;
;;;carlos;;;2;1,2%;;;;
;;;Clésio;;;1;0,6%;;;;
;;;daniel;;;1;0,6%;;;;
;;;fabio;;;1;0,6%;;;;
;;;fernanda;;;1;0,6%;;;;
;;;flavio;;;1;0,6%;;;;
;;;Franciele;;;1;0,6%;;;;
;;;gabriel;;;2;1,2%;;;;
;;;Geovani;;;1;0,6%;;;;
;;;graciela;;;1;0,6%;;;;
;;;gustavo;;;1;0,6%;;;;
;;;ismael;;;1;0,6%;;;;
;;;jayson;;;1;0,6%;;;;
;;;João;;;1;0,6%;;;;
;;;jocely;;;1;0,6%;;;;
;;;julia;;;1;0,6%;;;;
;;;juliana;;;2;1,2%;;;;
;;;Julino;;;1;0,6%;;;;
;;;klysmann;;;1;0,6%;;;;
;;;laudio;;;1;0,6%;;;;
;;;luiz;;;1;0,6%;;;;
;;;marcelo;;;3;1,8%;;;;
;;;michel;;;1;0,6%;;;;
;;;n;;;2;1,2%;;;;
;;;nao;;;5;3,0%;;█;;
;;;não;;;109;65,7%;;█████████████;;
;;;oberdan;;;1;0,6%;;;;
;;;peterson;;;1;0,6%;;;;
;;;rafael;;;1;0,6%;;;;
;;;reimundo;;;1;0,6%;;;;
;;;Roberto;;;2;1,2%;;;;
;Motorista:  da Silva, Carlos Rihan;;;;;;;;;;
;;;rodrigo;;;2;1,2%;;;;
;;;rogerio;;;2;1,2%;;;;
;;;selmar;;;1;0,6%;;;;
;;;Vinícius;;;3;1,8%;;;;
;;;;;;;;;;;
;Motorista:  da Silva, Ernani;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;145;100,0%;;████████████████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;; não;;;1;0,7%;;;;
;;;0;;;1;0,7%;;;;
;;;nao;;;17;11,7%;;██;;
;;;não;;;125;86,2%;;█████████████████;;
;;;nat;;;1;0,7%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;145;100,0%;;████████████████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;; Francisco;;;1;0,7%;;;;
;;;.;;;1;0,7%;;;;
;;;adriele;;;1;0,7%;;;;
;;;Alessandro;;;1;0,7%;;;;
;;;almir;;;7;4,8%;;█;;
;;;andriele;;;1;0,7%;;;;
;;;andrriele;;;1;0,7%;;;;
;;;anezia;;;1;0,7%;;;;
;;;Antônio Carlos;;;3;2,1%;;;;
;;;bruna;;;1;0,7%;;;;
;;;bruna oliveira;;;1;0,7%;;;;
;;;Bruno;;;1;0,7%;;;;
;;;caio;;;3;2,1%;;;;
;;;christiane;;;1;0,7%;;;;
;;;Claudia;;;1;0,7%;;;;
;;;Claudio;;;3;2,1%;;;;
;;;cristiano;;;1;0,7%;;;;
;;;Daniel;;;3;2,1%;;;;
;;;David;;;3;2,1%;;;;
;;;Edimar;;;1;0,7%;;;;
;;;edivan;;;1;0,7%;;;;
;;;Edson;;;1;0,7%;;;;
;;;Eduardao;;;1;0,7%;;;;
;;;Eduardo;;;3;2,1%;;;;
;;;Eleomar;;;5;3,4%;;█;;
;;;elton;;;2;1,4%;;;;
;;;Estefânia;;;1;0,7%;;;;
;;;Everton;;;2;1,4%;;;;
;;;franciane;;;1;0,7%;;;;
;;;Francisco;;;6;4,1%;;█;;
;;;jean;;;2;1,4%;;;;
;;;jhuan;;;1;0,7%;;;;
;;;João;;;1;0,7%;;;;
;;;João Paulo;;;1;0,7%;;;;
;;;juan carlos;;;1;0,7%;;;;
;;;juana;;;1;0,7%;;;;
;;;Keyla;;;1;0,7%;;;;
;;;lel;;;1;0,7%;;;;
;;;Leonardo;;;1;0,7%;;;;
;;;Leticia;;;1;0,7%;;;;
;;;Letícia;;;6;4,1%;;█;;
;;;Marcelo;;;2;1,4%;;;;
;;;marconi;;;6;4,1%;;█;;
;;;maria clara;;;1;0,7%;;;;
;Motorista:  da Silva, Ernani;;;;;;;;;;
;;;maria Eduarda;;;2;1,4%;;;;
;;;Matheus;;;7;4,8%;;█;;
;;;Michele;;;5;3,4%;;█;;
;;;não;;;1;0,7%;;;;
;;;Natanael;;;1;0,7%;;;;
;;;ok;;;1;0,7%;;;;
;;;omero;;;1;0,7%;;;;
;;;osmar;;;1;0,7%;;;;
;;;pedro;;;3;2,1%;;;;
;;;Pedro Henrique;;;2;1,4%;;;;
;;;rafael;;;7;4,8%;;█;;
;;;Reinaldo;;;5;3,4%;;█;;
;;;rhaynan;;;1;0,7%;;;;
;;;Roberta;;;1;0,7%;;;;
;;;Roberto;;;5;3,4%;;█;;
;;;Ronaldo;;;1;0,7%;;;;
;;;samara;;;1;0,7%;;;;
;;;sara;;;1;0,7%;;;;
;;;sara melo;;;2;1,4%;;;;
;;;sidney;;;1;0,7%;;;;
;;;Sônia;;;2;1,4%;;;;
;;;Sydney;;;2;1,4%;;;;
;;;tiago;;;1;0,7%;;;;
;;;Valdir;;;1;0,7%;;;;
;;;valter;;;1;0,7%;;;;
;;;Victoria;;;1;0,7%;;;;
;;;Webert;;;1;0,7%;;;;
;;;Wellington;;;2;1,4%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o contato do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;.;;;92;93,9%;;███████████████████;;
;;;..;;;1;1,0%;;;;
;;;0;;;1;1,0%;;;;
;;;não;;;1;1,0%;;;;
;;;ok;;;3;3,1%;;█;;
;;;;;;;;;;;
;Motorista:  da Silva, Eurivan;;;;;;;;;;
;;;;;;;;;;;
;;Cliente tem oportunidade de recolha?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;False;;;98;100,0%;;████████████████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Quais produtos?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0;;;8;8,2%;;██;;
;;;00;;;1;1,0%;;;;
;;;fechado;;;1;1,0%;;;;
;;;n;;;2;2,0%;;;;
;;;nada;;;2;2,0%;;;;
;;;nao;;;8;8,2%;;██;;
;;;não;;;8;8,2%;;██;;
;;;nao tem;;;3;3,1%;;█;;
;;;não tem;;;52;53,1%;;███████████;;
;;;não têm;;;2;2,0%;;;;
;;;nao tem cilindro;;;1;1,0%;;;;
;;;não tem cilindro;;;1;1,0%;;;;
;;;nao tem cilindro para recolha;;;1;1,0%;;;;
;;;nao tem cilindro para recolher;;;1;1,0%;;;;
;;;nao tem cilindro pra recolher;;;1;1,0%;;;;
;;;não tem nada;;;1;1,0%;;;;
;;;não tem nada pra trocar;;;1;1,0%;;;;
;;;não yem cilindro pra recolha;;;1;1,0%;;;;
;;;naotem cilindro para recolha;;;1;1,0%;;;;
;;;nenhum;;;1;1,0%;;;;
;;;x;;;1;1,0%;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual a quantidade?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;0,00;;;98;100,0%;;████████████████████;;
;;;;;;;;;;;
;;;;;;;;;;;
;;Qual o nome do responsável?;;;;Respostas;% de Respostas;;;;
;;;;;;;;;;;
;;;000;;;1;1,0%;;;;
;;;alex;;;1;1,0%;;;;
;;;andre;;;1;1,0%;;;;
;;;Antônio;;;1;1,0%;;;;
;;;Azevedo;;;2;2,0%;;;;
;;;Brandão;;;1;1,0%;;;;
;;;bruno;;;1;1,0%;;;;
;;;cristiane;;;1;1,0%;;;;
;;;denilsom;;;1;1,0%;;;;
;;;Denilson;;;2;2,0%;;;;
;;;Douglas;;;2;2,0%;;;;
;;;edsom;;;1;1,0%;;;;
;;;eduardo;;;8;8,2%;;██;;
;;;estava fechado;;;1;1,0%;;;;
;;;esuardo;;;1;1,0%;;;;
;;;gura;;;2;2,0%;;;;
;;;jean;;;1;1,0%;;;;
;;;jeter;;;7;7,1%;;█;;
;;;João;;;2;2,0%;;;;
;;;João gomes;;;1;1,0%;;;;
;;;João vitor;;;1;1,0%;;;;
;;;jose;;;1;1,0%;;;;
;;;leonardo;;;1;1,0%;;;;
;;;lucas;;;3;3,1%;;█;;
;;;luciano;;;3;3,1%;;█;;
;;;Luiz;;;1;1,0%;;;;
;;;maeco;;;1;1,0%;;;;
;;;mao;;;1;1,0%;;;;
;Motorista:  da Silva, Eurivan;;;;;;;;;;
;;;Marcelo;;;1;1,0%;;;;
;;;marcos;;;9;9,2%;;██;;
;;;marcos Henrique;;;1;1,0%;;;;
;;;Maristela;;;1;1,0%;;;;
;;;n;;;2;2,0%;;;;
;;;nao;;;1;1,0%;;;;
;;;nelitom;;;4;4,1%;;█;;
;;;neliton;;;7;7,1%;;█;;
;;;Paulo;;;4;4,1%;;█;;
;;;paulo querino;;;1;1,0%;;;;
